userId,title,tag
184,Following (1998),not linear
184,Following (1998),Twist Ending
474,Following (1998),black and white
474,Never Been Kissed (1999),high school
474,Cookie's Fortune (1999),southern US
474,Pushing Tin (1999),golfing
474,eXistenZ (1999),virtual reality
474,Mildred Pierce (1945),motherhood
327,Dick Tracy (1990),comic book
474,Star Wars: Episode I - The Phantom Menace (1999),prequel
474,Star Wars: Episode I - The Phantom Menace (1999),the Force
474,Superman (1978),superhero
474,Superman II (1980),superhero
474,Superman III (1983),superhero
474,Frankenstein (1931),In Netflix queue
474,"Thing from Another World, The (1951)",aliens
573,"War of the Worlds, The (1953)",classic
474,Invasion of the Body Snatchers (1956),1950s
474,Buena Vista Social Club (1999),In Netflix queue
474,Run Lola Run (Lola rennt) (1998),alternate endings
474,Trekkies (1997),Star Trek
477,Big Daddy (1999),Adam Sandler
474,Arachnophobia (1990),spiders
424,"South Park: Bigger, Longer and Uncut (1999)",adult humor
424,"South Park: Bigger, Longer and Uncut (1999)",controversial
424,"South Park: Bigger, Longer and Uncut (1999)",crude humor
424,"South Park: Bigger, Longer and Uncut (1999)",free speech
424,"South Park: Bigger, Longer and Uncut (1999)",parody
424,"South Park: Bigger, Longer and Uncut (1999)",satire
424,"South Park: Bigger, Longer and Uncut (1999)",south park
424,"South Park: Bigger, Longer and Uncut (1999)",Trey Parker
477,American Pie (1999),best comedy
477,American Pie (1999),Chris Klein
477,American Pie (1999),dumb
477,American Pie (1999),Jason Biggs
477,American Pie (1999),not funny
477,American Pie (1999),pizza beer
477,American Pie (1999),Seann William Scott
477,American Pie (1999),teen
474,"Blair Witch Project, The (1999)",claims to be true
474,"Blair Witch Project, The (1999)",video
474,Eyes Wide Shut (1999),sexuality
474,Ghostbusters (a.k.a. Ghost Busters) (1984),ghosts
474,Ghostbusters II (1989),Ghosts
474,"Haunting, The (1999)",remake
474,Mystery Men (1999),superhero
474,"Killing, The (1956)",heist
474,Spartacus (1960),crucifixion
474,Spartacus (1960),Rome
474,Spartacus (1960),slavery
567,"400 Blows, The (Les quatre cents coups) (1959)",emotional
567,"400 Blows, The (Les quatre cents coups) (1959)",gentle
567,"400 Blows, The (Les quatre cents coups) (1959)",heartwarming
567,"400 Blows, The (Les quatre cents coups) (1959)",lyrical
567,"400 Blows, The (Les quatre cents coups) (1959)",reflective
474,"Mission, The (1986)",Missionary
474,"Mission, The (1986)",Priest
474,Radio Days (1987),nostalgia
474,Radio Days (1987),radio
474,"Iron Giant, The (1999)",robots
477,"Iron Giant, The (1999)",animation
357,"Sixth Sense, The (1999)",Atmospheric
357,"Sixth Sense, The (1999)",Bruce Willis
357,"Sixth Sense, The (1999)",ghosts
357,"Sixth Sense, The (1999)",imdb top 250
357,"Sixth Sense, The (1999)",mindfuck
357,"Sixth Sense, The (1999)",stylized
357,"Sixth Sense, The (1999)",twist ending
474,"Sixth Sense, The (1999)",ghosts
474,"Sixth Sense, The (1999)",I see dead people
474,Cat's Eye (1985),Stephen King
474,Airplane! (1980),aviation
474,Airplane! (1980),spoof
474,Big (1988),children
474,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),gambling
474,"Pelican Brief, The (1993)",lawyers
474,"Christmas Story, A (1983)",Christmas
474,"Astronaut's Wife, The (1999)",aliens
474,"Hard Day's Night, A (1964)",Beatles
474,Deliverance (1972),river
474,Excalibur (1981),England
474,Excalibur (1981),King Arthur
474,Sanjuro (Tsubaki Sanjûrô) (1962),In Netflix queue
474,Risky Business (1983),prostitution
474,Ferris Bueller's Day Off (1986),High School
474,"Year of Living Dangerously, The (1982)",Academy award (Best Supporting Actress)
474,"Year of Living Dangerously, The (1982)",Indonesia
474,"Year of Living Dangerously, The (1982)",journalism
474,Brief Encounter (1946),adultery
474,"Lady Eve, The (1941)",gambling
474,"Palm Beach Story, The (1942)",screwball
474,Niagara (1953),In Netflix queue
474,Gilda (1946),nightclub
474,South Pacific (1958),island
474,Indochine (1992),Vietnam
573,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",bad
474,Sydney (Hard Eight) (1996),gambling
62,Home Alone 2: Lost in New York (1992),family
62,Home Alone 2: Lost in New York (1992),funny
62,Home Alone 2: Lost in New York (1992),Macaulay Culkin
62,Home Alone 2: Lost in New York (1992),sequel
424,Fight Club (1999),dark comedy
424,Fight Club (1999),psychology
424,Fight Club (1999),thought-provoking
424,Fight Club (1999),twist ending
435,Fight Club (1999),dark comedy
474,Fight Club (1999),violence
599,Fight Club (1999),action
599,Fight Club (1999),atmospheric
599,Fight Club (1999),based on a book
599,Fight Club (1999),Brad Pitt
599,Fight Club (1999),challenging
599,Fight Club (1999),Chuck Palahniuk
599,Fight Club (1999),classic
599,Fight Club (1999),clever
599,Fight Club (1999),complicated
599,Fight Club (1999),consumerism
599,Fight Club (1999),crime
599,Fight Club (1999),dark
599,Fight Club (1999),dark comedy
599,Fight Club (1999),David Fincher
599,Fight Club (1999),disturbing
599,Fight Club (1999),double life
599,Fight Club (1999),Edward Norton
599,Fight Club (1999),fighting
599,Fight Club (1999),great acting
599,Fight Club (1999),helena bonham carter
599,Fight Club (1999),imaginary friend
599,Fight Club (1999),imdb top 250
599,Fight Club (1999),mental illness
599,Fight Club (1999),mind-blowing
599,Fight Club (1999),mindfuck
599,Fight Club (1999),narrated
599,Fight Club (1999),Nudity (Topless)
599,Fight Club (1999),Palahnuik
599,Fight Club (1999),philosophical
599,Fight Club (1999),philosophy
599,Fight Club (1999),postmodern
599,Fight Club (1999),powerful ending
599,Fight Club (1999),psychological
599,Fight Club (1999),psychological thriller
599,Fight Club (1999),psychology
599,Fight Club (1999),quirky
599,Fight Club (1999),satirical
599,Fight Club (1999),schizophrenia
599,Fight Club (1999),social commentary
599,Fight Club (1999),societal criticism
599,Fight Club (1999),stylized
599,Fight Club (1999),surreal
599,Fight Club (1999),TERRORISM
599,Fight Club (1999),thought-provoking
599,Fight Club (1999),twist
599,Fight Club (1999),twist ending
599,Fight Club (1999),violence
599,Fight Club (1999),violent
474,"Straight Story, The (1999)",brothers
474,"Straight Story, The (1999)",lawn mower
474,"Bad Seed, The (1956)",evil children
474,Time Bandits (1981),time travel
474,Who Framed Roger Rabbit? (1988),live action/animation
474,Princess Mononoke (Mononoke-hime) (1997),anime
477,Princess Mononoke (Mononoke-hime) (1997),adventure
477,Princess Mononoke (Mononoke-hime) (1997),atmospheric
477,Princess Mononoke (Mononoke-hime) (1997),fantasy world
477,Princess Mononoke (Mononoke-hime) (1997),Studio Ghibli
477,Princess Mononoke (Mononoke-hime) (1997),surreal
474,"Insider, The (1999)",tobacco
474,"Insider, The (1999)",true story
474,American Movie (1999),In Netflix queue
474,"They Shoot Horses, Don't They? (1969)",dance marathon
474,"Taming of the Shrew, The (1967)",Shakespeare
474,Yojimbo (1961),samurai
474,Trading Places (1983),class
520,Trading Places (1983),Dan Aykroyd
474,Meatballs (1979),camp
474,Dead Again (1991),memory
474,Dead Again (1991),music
125,Dogma (1999),irreverent
125,Dogma (1999),jay and silent bob
125,Dogma (1999),Kevin Smith
125,Dogma (1999),satire
474,Dogma (1999),religion
474,"Commitments, The (1991)",In Netflix queue
474,Stand and Deliver (1988),high school
474,Moonstruck (1987),New York
474,42 Up (1998),In Netflix queue
474,42 Up (1998),Up series
474,Sleepy Hollow (1999),Ichabod Crane
474,Scrooged (1988),christmas
474,Scrooged (1988),new york
474,"Grapes of Wrath, The (1940)",depression
474,"Grapes of Wrath, The (1940)",dust bowl
474,"Shop Around the Corner, The (1940)",remade
474,"Natural, The (1984)",baseball
474,"Natural, The (1984)",sports
474,Fatal Attraction (1987),adultery
474,"Fisher King, The (1991)",homeless
474,Places in the Heart (1984),racism
62,Toy Story 2 (1999),animation
62,Toy Story 2 (1999),Disney
62,Toy Story 2 (1999),funny
62,Toy Story 2 (1999),original
62,Toy Story 2 (1999),Pixar
62,Toy Story 2 (1999),sequel
62,Toy Story 2 (1999),Tom Hanks
474,Toy Story 2 (1999),Pixar
474,Flawless (1999),men in drag
474,"End of the Affair, The (1999)",Graham Greene
567,Grand Illusion (La grande illusion) (1937),downbeat
567,Grand Illusion (La grande illusion) (1937),poignant
474,"Great Santini, The (1979)",fatherhood
474,"Green Mile, The (1999)",Stephen King
474,"Last Picture Show, The (1971)",black-and-white
474,Magnolia (1999),L.A.
474,Man on the Moon (1999),Andy Kaufman
474,Galaxy Quest (1999),spoof
424,"Talented Mr. Ripley, The (1999)",based on a book
424,"Talented Mr. Ripley, The (1999)",creepy
424,"Talented Mr. Ripley, The (1999)",disturbing
424,"Talented Mr. Ripley, The (1999)",Jude Law
424,"Talented Mr. Ripley, The (1999)",murder
424,"Talented Mr. Ripley, The (1999)",obsession
424,"Talented Mr. Ripley, The (1999)",psychology
424,"Talented Mr. Ripley, The (1999)",secrets
424,"Talented Mr. Ripley, The (1999)",serial killer
424,"Talented Mr. Ripley, The (1999)",suspense
474,"Talented Mr. Ripley, The (1999)",Europe
474,"Talented Mr. Ripley, The (1999)",murder
474,"Hurricane, The (1999)",boxing
474,Titus (1999),Shakespeare
424,"Girl, Interrupted (1999)",asylum
424,"Girl, Interrupted (1999)",based on a true story
424,"Girl, Interrupted (1999)",Brittany Murphy
424,"Girl, Interrupted (1999)",Mental Hospital
424,"Girl, Interrupted (1999)",psychology
424,"Girl, Interrupted (1999)",winona ryder
474,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",In Netflix queue
474,Fast Times at Ridgemont High (1982),high school
474,"Cry in the Dark, A (1988)",a dingo ate my baby
474,"Cry in the Dark, A (1988)",Australia
474,Sister Act (1992),nuns
474,Alive (1993),In Netflix queue
474,Death Becomes Her (1992),plastic surgery
474,Far and Away (1992),Ireland
474,Howards End (1992),E.M. Forster
474,White Men Can't Jump (1992),basketball
610,Hard-Boiled (Lat sau san taam) (1992),gun fu
610,Hard-Boiled (Lat sau san taam) (1992),heroic bloodshed
567,Man Bites Dog (C'est arrivé près de chez vous) (1992),black comedy
567,Man Bites Dog (C'est arrivé près de chez vous) (1992),crazy
567,Man Bites Dog (C'est arrivé près de chez vous) (1992),dark
567,Man Bites Dog (C'est arrivé près de chez vous) (1992),dark comedy
567,Man Bites Dog (C'est arrivé près de chez vous) (1992),dark humor
567,Man Bites Dog (C'est arrivé près de chez vous) (1992),serial killer
474,"Cutting Edge, The (1992)",figure skating
474,Scream 3 (2000),slasher
474,Scream 3 (2000),spoof
474,"Brandon Teena Story, The (1998)",sexuality
474,"Circus, The (1928)",big top
474,"Circus, The (1928)",circus
474,City Lights (1931),blind
474,"Kid, The (1921)",orphans
474,Wonder Boys (2000),writing
474,Splendor in the Grass (1961),adolescence
474,Splendor in the Grass (1961),sexuality
474,For All Mankind (1989),In Netflix queue
474,Born Yesterday (1950),remade
474,Hoosiers (a.k.a. Best Shot) (1986),basketball
474,"Taking of Pelham One Two Three, The (1974)",subway
474,Volunteers (1985),Peace Corp
474,JFK (1991),politics
474,JFK (1991),president
474,Erin Brockovich (2000),scandal
474,Erin Brockovich (2000),true story
474,...And Justice for All (1979),lawyers
474,Animal House (1978),college
474,Animal House (1978),TOGA
474,Do the Right Thing (1989),racism
567,Do the Right Thing (1989),great cinematography
474,Creature Comforts (1989),aardman
474,Double Indemnity (1944),Insurance
474,"Good Earth, The (1937)",Pearl S Buck
474,Guess Who's Coming to Dinner (1967),Hepburn and Tracy
474,Guess Who's Coming to Dinner (1967),interracial marriage
474,Guess Who's Coming to Dinner (1967),prejudice
474,Guess Who's Coming to Dinner (1967),racism
474,"Color of Paradise, The (Rang-e khoda) (1999)",In Netflix queue
474,Lord of the Flies (1963),island
474,Modern Times (1936),factory
474,"Hustler, The (1961)",pool
474,Inherit the Wind (1960),court
474,Inherit the Wind (1960),evolution
474,Inherit the Wind (1960),religion
474,"Place in the Sun, A (1951)",class
327,High Fidelity (2000),music
474,High Fidelity (2000),Nick Hornby
474,Hook (1991),Peter Pan
474,Midnight Express (1978),In Netflix queue
424,Misery (1990),claustrophobic
424,Misery (1990),horror
424,Misery (1990),scary
424,Misery (1990),stephen king
424,Misery (1990),suspenseful
424,Misery (1990),tense
424,Misery (1990),thriller
474,My Life (1993),death
474,Network (1976),journalism
474,"Odd Couple, The (1968)",In Netflix queue
474,Return to Me (2000),transplants
474,Me Myself I (2000),alternate endings
474,Parenthood (1989),families
424,Predator (1987),aliens
424,Predator (1987),sci-fi
424,Predator (1987),scifi cult
477,Predator (1987),aliens
477,Predator (1987),Arnold Schwarzenegger
477,Predator (1987),dialogue
477,Predator (1987),guns
477,Predator (1987),Jesse Ventura
477,Predator (1987),macho
477,Predator (1987),sci-fi
477,Predator (1987),scifi cult
474,"Prince of Tides, The (1991)",psychiatrist
474,Keeping the Faith (2000),priest
474,Keeping the Faith (2000),rabbi
474,What Ever Happened to Baby Jane? (1962),show business
474,Auntie Mame (1958),1920s
474,Guys and Dolls (1955),Gambling
474,Caddyshack (1980),golf
132,"Virgin Suicides, The (1999)",sofia coppola
474,"Virgin Suicides, The (1999)",1970s
474,"Virgin Suicides, The (1999)",suicide
474,Limelight (1952),In Netflix queue
474,"Big Kahuna, The (2000)",business
474,"Big Kahuna, The (2000)",religion
62,Gladiator (2000),ancient Rome
62,Gladiator (2000),Epic
62,Gladiator (2000),history
62,Gladiator (2000),imdb top 250
62,Gladiator (2000),revenge
62,Gladiator (2000),Rome
62,Gladiator (2000),Russell Crowe
606,Gladiator (2000),Romans
474,Pee-wee's Big Adventure (1985),Pee Wee Herman
474,"Gold Rush, The (1925)",mining
567,Blazing Saddles (1974),dark humor
567,Blazing Saddles (1974),easygoing
567,Blazing Saddles (1974),silly
474,White Christmas (1954),Christmas
474,Eraserhead (1977),In Netflix queue
567,Eraserhead (1977),art house
567,Eraserhead (1977),Atmospheric
567,Eraserhead (1977),creepy
567,Eraserhead (1977),cryptic
567,Eraserhead (1977),dark
567,Eraserhead (1977),disturbing
567,Eraserhead (1977),dreamlike
567,Eraserhead (1977),enigmatic
567,Eraserhead (1977),fucked up
567,Eraserhead (1977),gruesome
567,Eraserhead (1977),hallucinatory
567,Eraserhead (1977),Insane
567,Eraserhead (1977),paranoid
567,Eraserhead (1977),strange
567,Eraserhead (1977),surreal
567,Eraserhead (1977),weird
474,Blood Simple (1984),Coen Brothers
474,Soapdish (1991),television
474,Hamlet (1990),Shakespeare
474,Coming Home (1978),Vietnam
474,"Conversation, The (1974)",spying
474,Serpico (1973),police
184,X-Men (2000),action
184,X-Men (2000),comic book
184,X-Men (2000),hugh jackman
184,X-Men (2000),marvel
184,X-Men (2000),superhero
474,X-Men (2000),superhero
474,Anatomy of a Murder (1959),court
474,Breaker Morant (1980),court
474,"Official Story, The (La historia oficial) (1985)",missing children
474,Steel Magnolias (1989),diabetes
474,The Spiral Staircase (1945),disability
474,"Eyes of Tammy Faye, The (2000)",In Netflix queue
474,"Eyes of Tammy Faye, The (2000)",televangelist
474,Supergirl (1984),superhero
327,Almost Famous (2000),music
474,Almost Famous (2000),journalism
474,Almost Famous (2000),music
474,Almost Famous (2000),Rolling Stone
474,Dancer in the Dark (2000),blindness
474,Dancer in the Dark (2000),factory
424,Best in Show (2000),satire
474,Best in Show (2000),Dogs
474,"Invisible Man, The (1933)",invisibility
424,Meet the Parents (2000),comedy
424,Meet the Parents (2000),Robert De Niro
474,Requiem for a Dream (2000),drug abuse
537,Requiem for a Dream (2000),depressing
537,Requiem for a Dream (2000),psychology
474,Two Family House (2000),In Netflix queue
474,Billy Elliot (2000),ballet
474,You Can Count on Me (2000),family
474,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Dr. Seuss
474,Unbreakable (2000),superhero
477,Unbreakable (2000),atmospheric
477,Unbreakable (2000),comics
477,Unbreakable (2000),father-son relationship
477,Unbreakable (2000),mindfuck
477,Unbreakable (2000),unique
567,Unbreakable (2000),atmospheric
567,Unbreakable (2000),somber
474,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",china
474,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",martial arts
474,Wall Street (1987),business
474,Punchline (1988),stand-up comedy
573,"Dude, Where's My Car? (2000)",bad
474,Finding Forrester (2000),writing
474,"House of Mirth, The (2000)",Edith Wharton
474,Miss Congeniality (2000),pageant
474,"O Brother, Where Art Thou? (2000)",bluegrass
474,State and Main (2000),movies
305,Traffic (2000),drugs
474,Traffic (2000),based on a TV show
474,Friendly Persuasion (1956),Quakers
474,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",psychopaths
474,"Evil Dead, The (1981)",zombies
474,"Glass Menagerie, The (1987)",Tennessee Williams
474,Hope and Glory (1987),In Netflix queue
474,My Demon Lover (1987),demons
567,In the Mood For Love (Fa yeung nin wa) (2000),atmospheric
567,In the Mood For Love (Fa yeung nin wa) (2000),Beautiful
567,In the Mood For Love (Fa yeung nin wa) (2000),bittersweet
567,In the Mood For Love (Fa yeung nin wa) (2000),dreamy
567,In the Mood For Love (Fa yeung nin wa) (2000),elegant
567,In the Mood For Love (Fa yeung nin wa) (2000),heartbreaking
567,In the Mood For Love (Fa yeung nin wa) (2000),intimate
567,In the Mood For Love (Fa yeung nin wa) (2000),loneliness
567,In the Mood For Love (Fa yeung nin wa) (2000),long takes
567,In the Mood For Love (Fa yeung nin wa) (2000),longing
567,In the Mood For Love (Fa yeung nin wa) (2000),melancholic
567,In the Mood For Love (Fa yeung nin wa) (2000),melancholy
567,In the Mood For Love (Fa yeung nin wa) (2000),moody
567,In the Mood For Love (Fa yeung nin wa) (2000),nocturnal
567,In the Mood For Love (Fa yeung nin wa) (2000),romantic
567,In the Mood For Love (Fa yeung nin wa) (2000),Unique
567,In the Mood For Love (Fa yeung nin wa) (2000),visually appealing
567,In the Mood For Love (Fa yeung nin wa) (2000),visually stunning
474,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",death penalty
474,"Caveman's Valentine, The (2001)",homeless
474,"Caveman's Valentine, The (2001)",New York
474,Series 7: The Contenders (2001),reality TV
474,Long Night's Journey Into Day (2000),Eugene O'Neill
474,Avalon (1990),In Netflix queue
474,"Bishop's Wife, The (1947)",Christmas
474,"Greatest Story Ever Told, The (1965)",Bible
474,"Greatest Story Ever Told, The (1965)",religion
474,Elmer Gantry (1960),preacher
474,Elmer Gantry (1960),religion
474,Alfie (1966),sexuality
474,I Know Where I'm Going! (1945),In Netflix queue
474,Losin' It (1983),virginity
474,Manhunter (1986),Hannibal Lecter
474,Manhunter (1986),serial killer
474,Reversal of Fortune (1990),von Bulow
474,Revenge of the Nerds (1984),college
474,River's Edge (1986),In Netflix queue
474,Necessary Roughness (1991),football
62,Enemy at the Gates (2001),Ed Harris
62,Enemy at the Gates (2001),Jude Law
62,Enemy at the Gates (2001),Rachel Weisz
62,Enemy at the Gates (2001),sniper
62,Enemy at the Gates (2001),World War II
184,Memento (2000),dark
184,Memento (2000),Mindfuck
184,Memento (2000),nonlinear
184,Memento (2000),psychology
184,Memento (2000),twist ending
424,Memento (2000),mystery
424,Memento (2000),psychological
424,Memento (2000),twist ending
474,Memento (2000),Backwards. memory
477,Memento (2000),mystery
477,Memento (2000),twist ending
567,Memento (2000),cerebral
567,Memento (2000),dreamlike
474,Spy Kids (2001),spying
474,Bridget Jones's Diary (2001),singletons
474,"Luzhin Defence, The (2000)",Nabokov
424,Scarface (1983),Al Pacino
474,Days of Wine and Roses (1962),alcoholism
474,Norma Rae (1979),Union
474,Love Story (1970),death
474,Shrek (2001),fairy tales
474,Himalaya (Himalaya - l'enfance d'un chef) (1999),In Netflix queue
474,Ice Castles (1978),figure skating
474,Mississippi Burning (1988),race
474,Mississippi Burning (1988),rasicm
474,Throw Momma from the Train (1987),Strangers on a Train
573,Evolution (2001),really bad
573,Evolution (2001),Seann William Scott
474,Divided We Fall (Musíme si pomáhat) (2000),Holocaust
474,Gentlemen Prefer Blondes (1953),In Netflix queue
474,"Seven Year Itch, The (1955)",adultery
474,Tootsie (1982),men in drag
357,A.I. Artificial Intelligence (2001),android(s)/cyborg(s)
357,A.I. Artificial Intelligence (2001),artificial intelligence
357,A.I. Artificial Intelligence (2001),Bittersweet
357,A.I. Artificial Intelligence (2001),Steven Spielberg
474,A.I. Artificial Intelligence (2001),robots
474,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",accident
474,"Cannonball Run, The (1981)",race
474,Faust (1926),In Netflix queue
573,Final Fantasy: The Spirits Within (2001),sci-fi
474,Legally Blonde (2001),lawyers
474,"Score, The (2001)",heist
573,"Score, The (2001)",boring
477,More (1998),claymation
477,More (1998),creativity
477,More (1998),dystopia
477,More (1998),free to download
477,More (1998),imagination
477,More (1998),no dialogue
477,More (1998),social commentary
474,"Accused, The (1988)",rape
474,Big Business (1988),twins
474,Big Top Pee-Wee (1988),circus
474,Coming to America (1988),Africa
474,Coming to America (1988),immigrants
474,Crossing Delancey (1988),New York
474,My Stepmother Is an Alien (1988),aliens
474,Running on Empty (1988),hippies
474,Short Circuit (1986),robots
474,"Vanishing, The (Spoorloos) (1988)",kidnapping
474,"Vanishing, The (Spoorloos) (1988)",remade
567,"Tetsuo, the Ironman (Tetsuo) (1988)","""artsy"""
567,"Tetsuo, the Ironman (Tetsuo) (1988)",atmospheric
567,"Tetsuo, the Ironman (Tetsuo) (1988)",gritty
567,"Tetsuo, the Ironman (Tetsuo) (1988)",hallucinatory
567,"Tetsuo, the Ironman (Tetsuo) (1988)",surreal
567,"Tetsuo, the Ironman (Tetsuo) (1988)",visually stunning
474,Twins (1988),twins
474,Bill & Ted's Excellent Adventure (1989),time travel
474,Gross Anatomy (a.k.a. A Cut Above) (1989),doctors
318,Jesus of Montreal (Jésus de Montréal) (1989),reciprocal spectator
474,Look Who's Talking (1989),babies
474,Major League (1989),baseball
474,Jurassic Park III (2001),dinosaurs
474,America's Sweethearts (2001),Hollywood
474,America's Sweethearts (2001),movie business
474,Ghost World (2001),adolescence
474,Turner & Hooch (1989),dogs
474,UHF (1989),television
474,Black Robe (1991),In Netflix queue
318,Marat/Sade (1966),reciprocal spectator
477,Session 9 (2001),mental hospital
477,Session 9 (2001),psychology
477,Session 9 (2001),suspense
477,Session 9 (2001),Well Done
474,Little Man Tate (1991),prodigies
474,"Little Foxes, The (1941)",family
474,"Vanishing, The (1993)",remake
474,Silkwood (1983),Nuclear disaster
474,Silkwood (1983),union
474,SpaceCamp (1986),NASA
474,SpaceCamp (1986),space
424,Zoolander (2001),ben stiller
424,Zoolander (2001),comedy
424,Zoolander (2001),David Bowie
424,Zoolander (2001),goofy
424,Zoolander (2001),mindless one liners
424,Zoolander (2001),Will Ferrell
474,Serendipity (2001),wedding
474,Coal Miner's Daughter (1980),Loretta Lynn
474,Fiddler on the Roof (1971),Judaism
474,Fiddler on the Roof (1971),Tradition!
474,K-PAX (2001),aliens
474,K-PAX (2001),psychiatrist
193,Donnie Darko (2001),atmospheric
193,Donnie Darko (2001),cult film
193,Donnie Darko (2001),dreamlike
193,Donnie Darko (2001),hallucinatory
193,Donnie Darko (2001),psychological
193,Donnie Darko (2001),surreal
193,Donnie Darko (2001),time travel
424,Donnie Darko (2001),jake gyllenhaal
474,Donnie Darko (2001),time travel
477,Donnie Darko (2001),dreamlike
477,Donnie Darko (2001),hallucinatory
477,Donnie Darko (2001),mental illness
477,Donnie Darko (2001),psychology
477,Donnie Darko (2001),social commentary
477,Donnie Darko (2001),teen
477,Donnie Darko (2001),thought-provoking
567,Donnie Darko (2001),atmospheric
567,Donnie Darko (2001),cerebral
567,Donnie Darko (2001),dreamlike
567,Donnie Darko (2001),enigmatic
567,Donnie Darko (2001),hallucinatory
567,Donnie Darko (2001),mental illness
567,Donnie Darko (2001),mindfuck
567,Donnie Darko (2001),philosophy
567,Donnie Darko (2001),psychological
567,Donnie Darko (2001),quirky
567,Donnie Darko (2001),surreal
567,Donnie Darko (2001),thought-provoking
567,Donnie Darko (2001),weird
474,"Man Who Wasn't There, The (2001)",Coen Brothers
106,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Everything you want is here
184,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),alan rickman
184,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),harry potter
184,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),humorous
184,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Magic
474,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Magic
474,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Wizards
474,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",ghosts
474,"Now, Voyager (1942)",psychology
474,Ocean's Eleven (2001),heist
474,And Then There Were None (1945),In Netflix queue
474,"Blue Angel, The (Blaue Engel, Der) (1930)",nightclub
474,"Blue Angel, The (Blaue Engel, Der) (1930)",singers
474,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",whimsical
474,"Royal Tenenbaums, The (2001)",new york
474,Bill & Ted's Bogus Journey (1991),time travel
424,"Lord of the Rings: The Fellowship of the Ring, The (2001)",fantasy
424,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high fantasy
424,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Magic
424,"Lord of the Rings: The Fellowship of the Ring, The (2001)",mythology
424,"Lord of the Rings: The Fellowship of the Ring, The (2001)",tolkien
424,"Lord of the Rings: The Fellowship of the Ring, The (2001)",wizards
474,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Tolkein
305,"Beautiful Mind, A (2001)",mathematics
474,"Defiant Ones, The (1958)",racism
474,Witness for the Prosecution (1957),Agatha Christie
474,Witness for the Prosecution (1957),court
474,Yentl (1983),cross dressing
474,Yentl (1983),Judaism
474,Monster's Ball (2001),race
474,"Truly, Madly, Deeply (1991)",Ghost
474,The Count of Monte Cristo (2002),Dumas
474,The Count of Monte Cristo (2002),revenge
573,The Count of Monte Cristo (2002),remake
125,"Going Places (Valseuses, Les) (1974)",irreverent
474,"Bad and the Beautiful, The (1952)",movie business
474,Sleuth (1972),In Netflix queue
474,Monsoon Wedding (2001),India
474,"Bad News Bears, The (1976)",baseball
474,"Oh, God! Book II (1980)",religion
474,Promises (2001),In Netflix queue
474,Return of the Secaucus 7 (1980),In Netflix queue
573,Blade II (2002),Great movie
573,Blade II (2002),Wesley Snipes
474,Panic Room (2002),crime
424,Rashomon (Rashômon) (1950),black and white
424,Rashomon (Rashômon) (1950),samurai
474,Rashomon (Rashômon) (1950),In Netflix queue
474,Rashomon (Rashômon) (1950),samurai
474,Frailty (2001),religion
474,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",In Netflix queue
474,Enigma (2001),World War II
474,Spider-Man (2002),superhero
474,Butterflies Are Free (1972),blind
474,About a Boy (2002),Nick Hornby
474,"Believer, The (2001)",anti-Semitism
474,"Believer, The (2001)",Judaism
62,Insomnia (2002),Al Pacino
62,Insomnia (2002),atmospheric
62,Insomnia (2002),Hilary Swank
62,Insomnia (2002),Robin Williams
184,Insomnia (2002),atmospheric
184,Insomnia (2002),insomnia
184,Insomnia (2002),thought-provoking
474,Requiem for a Heavyweight (1962),boxing
474,84 Charing Cross Road (1987),books
474,Minority Report (2002),future
474,Rabbit-Proof Fence (2002),Australia
474,Lovely & Amazing (2001),sisterhood
474,Lovely & Amazing (2001),women
474,Pumpkin (2002),disability
474,Pumpkin (2002),mental illness
477,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),crappy sequel
477,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),first was much better
